 "id" $ "parag" $ "parag_value" $
 "http://ldf.fi/nbf/p1162" $ "http://ldf.fi/nbf/biography/p124592" $ "Aarne ehti kuitenkin saada paljon aikaan. Hän julkisti 1910 tieteellisesti kestävän määrittelytavan, jolla voidaan kuvata tietyn kulttuurialueen kertomustoa. Kansankertomukset jaotellaan alaryhmiin (satuihin, legendoihin, kaskuihin) sisällöllisin perustein. Tämän jälkeen yksittäiset kertomukset voidaan pelkistää kertomustyypeiksi (Lumikiksi, Kaunottareksi ja hirviöksi) määrittelemällä teksteissä yleisimmin toistuva tapahtumakulku eli juoni. Aarne antoi satutyypeille sen sisältöä määrittävän nimen lisäksi myös koodinumeron. Aarnen typologiassa koodi ""Aa 510A"" (tai ""AT 510A"") tarkoittaa Tuhkimoa ja ""Aa 901"" Äkäpussin kesyttämistä. Aarnen monumentiksi onkin jäänyt Martti Haavion mukaan jäänyt kirjainyhdistelmä ""Aa""." $
 "http://ldf.fi/nbf/p1162" $ "http://ldf.fi/nbf/biography/p124593" $ "Lajien, alalajien ja juonien lisäksi aarnelaisessa tyyppiluettelossa annetaan tietoa kunkin sadun levinneisyydestä. Niinpä Tuhkimosta kiinnostunut näkee sadun löytyvän Grimmin veljesten antologiasta mutta myös Suomen, Ruotsin, Ranskan, Venäjän ja Kiinan kertomusperinteestä." $
 "http://ldf.fi/nbf/p1162" $ "http://ldf.fi/nbf/biography/p124594" $ "Antti Aarne oli suomalaisista vertailevan koulukunnan kansanrunoudentutkijoista kaikkein kansainvälisin, ""eurooppalaisin"". Hän loi typologiansa tiiviissä yhteistyössä sekä suomalaisten kollegojensa Kaarle Krohnin ja Oskar Hackmanin että tanskalaisen Axel Olrikin, saksalaisen Johannes Bolten ja ruotsalaisen C. W. von Sydowin kanssa. Aarnen kuoleman jälkeen kansainvälistä satutyyppiluetteloa kehitti yhdysvaltalainen folkloristi Stith Thompson, Indianan yliopiston professori; tällöin (1928, 1961) ""monumentti Aa"" muuntui muotoon ""AaTh"" tai ""AT""." $
 "http://ldf.fi/nbf/p1162" $ "http://ldf.fi/nbf/biography/p124595" $ "Antti Aarnen elämäntyön arvostus on vaihdellut jyrkästi. Aikalaiset pitivät häntä tunnollisena mutta hieman mielenkiinnottomana puurtajana, joka kehitteli Kaarle Krohnin, suuren opettajansa ideoita. Toisaalta hänen saduntutkimuksensa toimivat malleina muille eurooppalaisille ja yhdysvaltalaisille tutkijoille. Kansanperinteentutkimuksen irtautuessa traditiohistoriallisesta suuntauksesta 1960- ja 1970-luvulla Aarnen luoma kertomustypologia joutui kovan kritiikin kohteeksi. Strukturalismin valtakaudella hänen katsottiin edustavan vanhentunutta, jopa väärää tapaa määritellä kertomusten keskeistä sisältöä ja neuvostoliittolaisen Vladimir Proppin, Aarnen ankaran arvostelijan, puolestaan oikeaa. Nykytutkimus näkee nämä kuvaustavat toisiaan täydentävinä. Suomessa kansallismielisyys on ajoittain innoittanut tutkijoita Aarnen ylenpalttiseen ylistämiseen. Teoreettisten ja metodisten muotien vaihtelusta riippumatta Aarne näyttäytyy folkloristiikan kiintotähtenä, jonka työtä ei voida ohittaa tutkittaessa eurooppalaista kertomusperinnettä." $
 "http://ldf.fi/nbf/p1162" $ "http://ldf.fi/nbf/biography/p124598" $ "Kokkolan suomalaisen yhteiskoulun johtaja 1898 - 1902; Sortavalan lyseon nuorempi lehtori 1902 - 1920, rehtori 1904 - 1908; yliopiston suomalaisen ja vertailevan kansanrunoudentutkimuksen dosentti 1911, ylimääräinen professori 1922 - ." $
 "http://ldf.fi/nbf/p1327" $ "http://ldf.fi/nbf/biography/p127587" $ "A. O. Heikel oli suomensukuisten kansojen rakennushistorian tutkija ja yksi Suomen kansatieteen perustajista. Hän teki pitkän uran museolaitoksen palveluksessa huomattavimpana saavutuksenaan Seurasaaren ulkomuseon perustaminen." $
 "http://ldf.fi/nbf/p1327" $ "http://ldf.fi/nbf/biography/p127588" $ "Suomen kansaa kohtaan tunnettu kiinnostus saavutti 1800-luvun loppupuolella tieteellisen tutkimuksen tason. Osoituksena tästä oli kaikki modernin tieteenharjoituksen tunnusmerkit täyttävän kansatieteellisen julkaisun ilmestyminen. Kysymyksessä oli A. O. Heikelin volgansuomalaisten kansojen sekä virolaisten ja suomalaisten rakennuksia käsittelevä tutkimus 1887, ensimmäinen kansatieteellinen väitöskirja maassamme." $
 "http://ldf.fi/nbf/p1327" $ "http://ldf.fi/nbf/biography/p127589" $ "Axel Olai Heikel oli syntynyt pappisperheeseen Ahvenanmaalla Brändössä. Hänen isänsä Karl Heikel nimitettiin myöhemmin kirkkoherraksi Janakkalaan, missä perheen lapset oppivat suomea. Axel Olai Heikel opiskeli ylioppilaaksi tultuaan filosofiaa, estetiikkaa ja kirjallisuushistoriaa, mutta kiinnostui myös kansankulttuurin tutkimuksesta ja teki opiskeluaikanaan useita kansatieteellisiä keruumatkoja." $
 "http://ldf.fi/nbf/p1327" $ "http://ldf.fi/nbf/biography/p127590" $ "Heikelin väitöskirjan tutkimuskohteen valinta kuvastaa hyvin niitä kahta keskeistä juonnetta, jotka vaikuttivat kansatieteeseen nimenomaan Suomessa. Toisaalla oli laaja-alainen harrastus suomalais-ugrilaista muinaisuutta kohtaan ja toisaalla usein kotiseutuhenkisen pelastustyön luonteen saanut kiinnostus oman maan talonpoikaista perintöä kohtaan. Heikel jäljitti väitöskirjassaan sekä suomalais-ugrilaisia rakennusmuotoja että suomalaisten rakennusten kehitystä." $
 "http://ldf.fi/nbf/p1327" $ "http://ldf.fi/nbf/biography/p127591" $ "Heikelin volgansuomalaisia koskevat aineistot olivat kolmen tutkimusretken (1883 - 1885) tulosta, mutta retket eivät suinkaan olleet ainoita. Arkeologian pääaineekseen yliopistossa valinnut Heikel teki tutkimusmatkoja Siperiaan ja Mongoliaan saakka Suomen suvun oletetuille muinaisille asuinsijoille. Innoittajana oli suomalais-ugrilaisen muinaistutkimuksen pioneeri J. R. Aspelin; retket jatkoivat A. J. Sjögrenin ja M. A. Castrénin alullepanemaa tutkimusmatkatraditiota. Myöhemmin Heikel matkusteli vielä Itämeren maakunnissa ja julkaisi laajan kuvauksen alueen puvuista, mutta keskittyi sitten yhä enemmän kotimaan tutkimukseen ja käytännön museotyöhön. Nuoruuden matkat elivät vain lastenkamarissa; Heikel kertoi viidelle tyttärelleen satujen asemesta seikkailuistaan Siperian vuorilla. Matka oli ollut samalla kertaa tutkimusmatka ja Heikelin ja oululaisen kauppiaantyttären Maria Castrénin häämatka." $
 "http://ldf.fi/nbf/p1327" $ "http://ldf.fi/nbf/biography/p127592" $ "Arthur Hazelius oli 1891 perustanut Tukholman Skansenille ulkomuseon, ja pian alkoi ulkomuseoaate, Heikelin sanoin, ""askarruttaa niiden henkilöiden mieltä, jotka olivat Kansallismuseota lähinnä"". Heikelistä tuli ulkomuseosuunnitelmien intomielinen toteuttaja ja museon ensimmäinen intendentti 1917. Ensimmäisen rakennuksen, maalahtelaisen karjamajan, Heikel oli ehtinyt ostaa jo 1906. Enemmälti rakennuksia alkoi kertyä ulkomuseon paikaksi valittuun Seurasaareen vasta 1910-luvulla." $
 "http://ldf.fi/nbf/p1327" $ "http://ldf.fi/nbf/biography/p127593" $ "Ei ollut sattumaa, että rakennukset näyttelivät keskeistä osaa Heikelin kaltaisen kansatieteen pioneerin elämässä. Rakennukset olivat - pukujen ohella - niitä kohteita, joihin varhaiset kansankulttuurin kerääjät ja harrastajat olivat kiinnittäneet huomiota: esineistä juuri niiden katsottiin parhaiten kuvastavan kansan luovaa henkeä. Tästä seurasi, että rakennuksista ryhdyttiin ensimmäisinä laatimaan myös tieteellisiä tutkimuksia, ja Saksassa R. Henning ja A. Meitzen julkaisivat peräti samana vuonna (1882) tutkimuksensa saksalaisista rakennuksista. Niitä sävytti kehitysopillinen ajattelu ja pyrkimys liittää eri rakennusmuodot Saksan heimoihin. Heikelille ne antoivat tärkeitä virikkeitä. Pelkästään evolutionisti hän ei kuitenkaan ollut vaan operoi runsaasti myös kulttuurilainoilla." $
 "http://ldf.fi/nbf/p1327" $ "http://ldf.fi/nbf/biography/p127594" $ "Heikelin oma tutkimus huomattiin ulkomailla ajankohtaisuutensa takia heti, kun siitä oli julkaistu saksankielinen versio 1888. Paitsi saksalaisia tutkijoita teos kiinnosti myös venäläisiä. Kotimaassa väitöskirjan vastaanotto oli sen sijaan ristiriitainen, mutta se ei estänyt Heikelin nimitystä ensimmäiseksi kansatieteen dosentiksi 1889. Yliopistolliset tehtävät jäivät kuitenkin museouran takia, ja Heikel piti dosenttina vain yhden luentosarjan. Tavallaan voi sanoa, että myös hänen tieteelliset ansionsa - professorin arvon myöntämisestä huolimatta - jäivät museotyön varjoon." $
 "http://ldf.fi/nbf/p1327" $ "http://ldf.fi/nbf/biography/p127595" $ "Heikel oli kiistatta yksi kansatieteen perustajia Suomessa, mutta paremmin hänet muistetaan Seurasaaren ulkomuseon perustajana. Tähän jälkimaailman arvioon hän ei itsekään ollut syytön: ulkomuseo oli paikka, jota Heikel piti toisena kotinaan ja jonka kehittämiseen hän koko sielullaan omistautui. Seurasaareen hän suuntasi kulkunsa säästä ja kelistä riippumatta, seurasi rakennustöiden edistymistä ja valvoi tiukasti, ettei saareen tultu luvatta. Sinne hän halusi tulla myös haudatuksi; ulkomuseossa kävijä löytää helposti Heikelin ja hänen vaimonsa hautakiven Karunan kirkon kupeelta." $
 "http://ldf.fi/nbf/p1327" $ "http://ldf.fi/nbf/biography/p127598" $ "Helsingin yliopiston kansatieteen dosentti 1889; Muinaistieteellisen toimikunnan intendentti 1893; Seurasaaren ulkomuseon intendentti 1917." $
 "http://ldf.fi/nbf/p1400" $ "http://ldf.fi/nbf/biography/p128739" $ "Johannes Bäck oli luterilaisen kirkon näkyvimpiä pappeja 1800-luvun loppupuolella. Evankelisen herätysliikkeen johtajista hän on F. G. Hedbergin ohella tunnetuin." $
 "http://ldf.fi/nbf/p1400" $ "http://ldf.fi/nbf/biography/p128740" $ "Johannes Bäck oli syntyisin ruotsinkieliseltä Pohjanmaalta Uudestakaarlepyystä. Hänen isänsä Johan Jakob Bäck sai mainetta etevänä kansanparantajana. Opiskeluaikanaan Johannes Bäck omaksui saksalaisen Johann Tobias Beckin niin sanotun biblisistisen (raamatullisen) kannan. Ensimmäisessä toimipaikassaan Lappajärvellä hän kuitenkin koki voimakkaan uskonnollisen murroksen, jonka johdosta hän luopui beckiläisyydestä ja liittyi evankeliseen herätysliikkeeseen. Tälle hän pysyi uskollisena koko elämänsä ajan. Toimiessaan pappina Vaasassa ja kotiseudullaan Uudessakaarlepyyssä 1870- ja 1880-luvulla Bäck liikkui laajalti Pohjanmaalla puhumassa. Hänestä tuli hengellinen herättäjä samanmielisten pappistovereittensa rinnalla, ja Fredrik Gabriel Hedbergin alkuunpanema evankelinen liike sai maakunnassa jalansijaa." $
 "http://ldf.fi/nbf/p1400" $ "http://ldf.fi/nbf/biography/p128741" $ "Suomen Luterilaisen Evankeliumiyhdistyksen ensimmäisenä nimettynä johtajana Bäck toimi viisi vuotta 1884 - 1889 ennen kuin siirtyi Tyrvään kirkkoherraksi. Kansankirkollisesti orientoitunut Bäck nosti evankelisen herätysliikkeen profiilia kirkon piirissä, ja herätysliikkeeseen liittyi aiempaa enemmän pappeja." $
 "http://ldf.fi/nbf/p1400" $ "http://ldf.fi/nbf/biography/p128742" $ "Yhdistys tuli tunnetuksi paljon väkeä keränneistä evankeliumijuhlista, ja myös Helsingissä Bäckin tilaisuuksiin saapui paljon kuulijoita. Bäckin parhaat saarnat levisivät kymmentuhantisina painoksina. Hän ryhtyi myös toimittamaan Terveellinen oppi -nimistä saarnakirjaa, jonka saarnoista hän itse kirjoitti suuren osan. Suomeksi ja ruotsiksi julkaistuissa kahdeksassa niteessä on 5 000 sivua, ja koko teoksen painosmäärä oli yhteensä 62 000 kappaletta. Tunnetuin Bäckin kirjoista on Muukalaisten kotielämä -niminen rukouskirja, jota on painettu yli 200 000 kappaletta. Hänen kirjojensa kokonaislevikki on yli 600 000." $
 "http://ldf.fi/nbf/p1400" $ "http://ldf.fi/nbf/biography/p128743" $ "Herännäisyyden elpyessä ja niin sanotun biblisismin voimistuessa Bäckin johtama evankelisuus joutui väistymään sivummalle. Tyrvään kirkkoherranvirka koetteli Bäckin terveyttä, ja samanaikaisesti dogmaattinen vastakohta kirkon beckiläisvaltaiseen johtoon kärjistyi. Tämän lisäksi evankelisessa liikkeessä syntyi julistusta koskeva kriisi, joka oli omiaan loitontamaan osan sen papeista evankeliumiyhdistyksestä, jopa evankelisestä liikkeestäkin. Bäck säilytti kuitenkin arvovaltaisen asemansa varhaiseen kuolemaansa saakka. Hän vaikutti merkittävästi yhdistyksen ratkaisuun aloittaa itsenäinen lähetystyö Japanissa 1900." $
 "http://ldf.fi/nbf/p1400" $ "http://ldf.fi/nbf/biography/p128744" $ "Bäck oli vakaumuksellinen fennomaani 1890-luvun alkuvuosiin saakka, mutta saatuaan valtiopäivillä 1891 kielteisen käsityksen Suomalaisesta Puolueesta hän asettui kannattamaan ruotsinmielisiä. Bäck oli edusmiehenä kirkolliskokouksessa ainoastaan kerran, 1893, jolloin hän kärsi tappion pyrkiessään säilyttämään perinteisen kristinopin." $
 "http://ldf.fi/nbf/p1400" $ "http://ldf.fi/nbf/biography/p128745" $ "Johannes Bäck oli taistelijaluonne. Oikeaksi katsomassaan kannassa hän pysyi sinnikkäästi suostumatta minkäänlaisiin kompromisseihin. Hän oli itsenäinen, vaikeuksia säikkymätön ja ratkaisuissaan nopea, totuudellinen ja avoin. Hänessä olivat rinnakkain terävä äly ja herkkä tunne, joka ilmeni hänen hengellisissä lauluissaan ja tunnelmarunoissaan. Bäck oli intensiivinen luonnonihailija. Uskonopillisesti hän oli konservatiivi, mutta yhteiskunnallisesti edistyksellinen. Hän edisti ennakkoluulottomasti kansanopetusta ja ajoi tietoisesti naisten yhteiskunnallista tasa-arvoa. Johannes Bäckillä on pysyvä arvo evankelisessa liikkeessä, ja hänen hengellinen vaikutuksensa seuraaviin sukupolviin on ollut tuntuva." $
  "http://ldf.fi/nbf/p1413" $ "http://ldf.fi/nbf/biography/p128941" $ "Molempain oikeuksien tohtori George Fredrik Granfelt eteni virkaurallaan Turun hovioikeuden hovioikeudenneuvokseksi. Sen ohella hän osallistui lainsäädäntötyöhön lainvalmistelukunnan jäsenenä sekä pitkäaikaisena valtiopäiväedustajana ja kansanedustajana. Granfelt tuli tunnetuksi myös historian, erityisesti heraldiikan ja genealogian tutkijana." $
 "http://ldf.fi/nbf/p1413" $ "http://ldf.fi/nbf/biography/p128942" $ "Lakimiehen uran valinnut George Fredrik Granfelt opiskeli ajalleen harvinaiseen tapaan myös ulkomailla, Ranskassa, Sveitsissä sekä Saksassa, ja jatkoi opintojaan aina molempien oikeuksien lisensiaatiksi ja tohtoriksi asti. Väitöskirjansa Om kontokuranten (1899) lisäksi hän julkaisi lähinnä talousoikeutta käsitteleviä teoksia, joista tärkeimmät olivat Den finska växelrättens grunddrag (1916) ja Finlands växelrätt i sammandrag (1926), jonka hänen veljensä professori Otto Hjalmar Granfelt julkaisi hänen kuolemansa jälkeen." $
 "http://ldf.fi/nbf/p1413" $ "http://ldf.fi/nbf/biography/p128943" $ "Valmistuttuaan tohtoriksi Granfelt toimi Vaasan Osakepankin johtokunnan jäsenenä, kunnes hän tammikuussa 1907 matkusti Kööpenhaminaan tutkiakseen vakuutusalaa. Seuraavana vuonna hänet nimitettiin Viipurin hovioikeuden asessoriksi ja 1914 Turun hovioikeuden jäseneksi, missä virassa hän oli kuolemaansa saakka." $
 "http://ldf.fi/nbf/p1413" $ "http://ldf.fi/nbf/biography/p128944" $ "Virkatehtäviensä ohella Granfelt osallistui lainsäädäntötyöhön sekä lainvalmistelukunnan vanhempana jäsenenä että valtiopäiväedustajana ja kansanedustajana. Granfelt edusti sukuaan aatelissäädyssä kaikilla valtiopäivillä vuodesta 1891 alkaen, ja hän oli myös perustuslakivaliokunnan jäsen, ritarihuonevaliokunnan jäsen ja sihteeri sekä valtiovarainvaliokunnan sihteeri. Eduskuntauudistuksen jälkeen 1906 hänet valittiin kolme kertaa Ruotsalaisen Kansanpuolueen kansanedustajaksi. Hän oli eduskunnan valtiovarain-, laki- sekä työväenasiainvaliokunnan jäsen." $
 "http://ldf.fi/nbf/p1413" $ "http://ldf.fi/nbf/biography/p128945" $ "Asiantuntemuksensa ansiosta Granfelt sai erilaisia luottamustehtäviä. Muun muassa Venäjän ulkoasiainministeriö valtuutti hänet toimimaan Suomen oikeutta koskevien kysymysten asiantuntijana Pietarissa sekä osallistumaan Haagin kansainvälisiin vekselioikeuskonferensseihin 1910 ja 1912." $
 "http://ldf.fi/nbf/p1413" $ "http://ldf.fi/nbf/biography/p128946" $ "George Fredrik Granfelt harrasti historiaa ja sen lähitieteenaloja, varsinkin heraldiikkaa ja genealogiaa. Hänellä oli myös useita harrastuksiinsa liittyviä luottamustehtäviä (Muinaistieteellinen toimikunta, Antellin kokoelmia hoitava valtuuskunta, Turun kaupungin historiallisen museon johtokunta) ja julkaisuja. Lisäksi hän julkaisi runokokoelman." $
 "http://ldf.fi/nbf/p1672" $ "http://ldf.fi/nbf/biography/p133343" $ "Wilhelm Carlssonin laaja tuotanto käsittää lähes viisikymmentä suomenkielistä teosta. Pääosa niistä oli uskonnollista kirjallisuutta, mutta joukossa oli myös paikallishistoriaan, maatalouteen ja maantieteeseen liittyviä julkaisuja. Noin kolmannes Carlssonin julkaisemista kirjoista on käännöksiä." $
 "http://ldf.fi/nbf/p1672" $ "http://ldf.fi/nbf/biography/p133344" $ "Wilhelm Carlsson oli huittislaisen mökkiläisen poika. Vaatimattomista lähtökohdista huolimatta hän onnistui pääsemään opintielle. Ylioppilaaksi Carlsson kirjoitti 21-vuotiaana erinomaisin arvosanoin Turun lukiosta. Sitä ennen hän oli ammentanut oppia Raumalla ja Porissa. Koulutien alkutaival oli takkuinen muun muassa taloudellisten vaikeuksien takia." $
 "http://ldf.fi/nbf/p1672" $ "http://ldf.fi/nbf/biography/p133345" $ "Yliopistoon Carlsson kirjoittautui syksyllä 1856. Vanhat kielet, historia ja luonnontiede kiinnostivat opinjanoista nuorta ylioppilasta. Hän suoritti jumaluusopillisen erotutkinnon puolessatoista vuodessa ja pappistutkinnon Turun tuomiokapitulissa loppusyksyllä 1858. Ensimmäiseen papinvirkaansa hänet määrättiin Pirkkalan kirkkoherran apulaiseksi." $
 "http://ldf.fi/nbf/p1672" $ "http://ldf.fi/nbf/biography/p133346" $ "Yliopistoaikanaan Carlsson sai vaikutteita evankelisesta herätysliikkeestä. Fredrik Gabriel Hedbergin johdolla 1840-luvulla herännäisyydestä irtaantunut liike kokosi nopeasti kannattajia Lounais-Suomessa, ja sen vaikutus näkyi myös Pirkkalassa, missä Carlsson vietti kymmenen vuotta. Hedbergin edustama uskontulkinta näkyi vahvasti Carlssonin varhaistuotannossa. Parissakymmenessä vuodessa tämä tuottelias pappi ehti julkaista kymmeniä niteitä suomenkielistä kirjallisuutta." $
 "http://ldf.fi/nbf/p1672" $ "http://ldf.fi/nbf/biography/p133347" $ "Wilhelm Carlsson valittiin 1865 vastaperustetun Jämijärven kappeliseurakunnan kappalaiseksi. Mahdollisesti siirtymisestä toiseen seurakuntaan johtui, että hänen käsityksensä alkoivat etääntyä hedbergiläisyydestä. Tämä näkyi Carlssonin myöhemmässä tuotannossa, kun Hedbergin opettama vanhurskauttamiskäsitys syrjäytyi voimakkaamman parannussaarnan tieltä. Kun Carlsson sai 1870 toimittaakseen Hedbergin perustaman Kristillisiä Sanomia -lehden, siinä alkoi esiintyä Hedbergin käsityksiä kritisoivia kirjoituksia. 1870-luvun alkupuolella lehteä sävyttivät kiivaat oppiriidat." $
 "http://ldf.fi/nbf/p1672" $ "http://ldf.fi/nbf/biography/p133348" $ "Itsenäisten teosten lisäksi Carlsson toimitti vuosittain ilmestyvää Hengellistä kalenteria (1869 - 1876) sekä jo mainittua Kristillisiä Sanomia (1871 - 1875). Hänen paikallishistoriallinen harrastuneisuutensa näkyi teoksissa Historiallinen ja maantieteellinen kertomus Pirkkalan pitäjästä (1869) sekä Entinen Ikaalinen, historiallinen kertomus Ikaalisten, Parkanon ja Kankaanpään pitäjistä (1871). Carlssonin teoksia on hyödynnetty monissa myöhemmissä paikallishistorioissa." $
 "http://ldf.fi/nbf/p1672" $ "http://ldf.fi/nbf/biography/p133349" $ "Neljännenkymmenennen ikävuoden juuri sivuuttanut Wilhelm Carlsson haki 1874 Nastolan kirkkoherran virkaa ja tuli valituksi. Vain vajaan vuoden kuluttua hän kuitenkin kuoli ja jätti orvoiksi kuusi alaikäistä lasta. Kirjailijapapin into kansanvalistustyöhön näkyi siinäkin, että hän ehti saada alkuun myös Nastolassa - kuten aiemmissakin palveluspaikoissaan - kirjasto- ja kansakouluhankkeet." $
